"i never thought i   d say these word but ted cruz wa rightin this election do the right thing and vote your conscience    hillary","2016-07-22T21:51:39","2512","8104",""
"charlotte should release police video of the keith lamont scott shooting without delay we must ensure justice amp work to bridge divide h","2016-09-23T18:42:49","9261","20525",""
"let go win this together","2016-07-29T04:00:03","22512","74577",""
"you really rocked them hard in sc rubio and cruz were pummled so glad jeb is gone next no liar","2016-02-22T13:41:13","1176","4664",""
"join me on from indianapolis indiana at 7pme enjoy","2016-04-27T22:14:51","2490","8326","Indianapolis, IN"
"time poll over 800000 vote thank you","2016-09-27T05:36:33","12479","27258","Manhattan, NY"
"reuters just announced that secret service never spoke to me or my campaign made up story by is a hoax totally dishonest","2016-08-10T23:38:15","21176","46440",""
"22 memorable moment from the democratic convention that you probably missed","2016-08-03T02:30:03","2621","9391",""
"make america great again","2016-05-03T14:22:18","3142","8951",""
"exclusive say he will protect evangelicals better than","2016-01-19T02:36:29","1027","2955",""
"governor rick perry said donald trump is one of the most talented people running for the presidency ive ever seen thank you rick","2016-05-06T10:19:08","6691","22643",""
"on shipping to   i   m the only one who understands what   s going on","2016-02-13T19:24:26","1896","4889",""
"no one deserves this least of all someone who brings u so much joy im with you h","2016-08-25T20:38:47","7944","27446",""
"if the republican convention had blown up with email resignation of bos and the beat down of a big player bernie medium would go wild","2016-07-24T21:53:29","11455","32826",""
"will be at fort worth texas convention center at 1130 am big crowd get there early big announcement to be made","2016-02-26T16:07:56","2429","7982",""
"a we begin ramadan i wish all muslim a blessed time of reflection family and good health ramadan mubarak h","2016-06-05T21:35:58","7958","14270",""
"she   s battle tested she   s got a dirty uniform and that   s who you want fighting for your kid   future","2016-05-01T20:16:35","1254","2980",""
"new yorkers head to the poll today rt this if you   re voting for hillary","2016-04-19T12:57:10","2402","4422",""
"donald trump love america he love american he love our vet","2016-02-05T23:14:41","2812","7806",""
"wow in the new cbs poll i went way up into the forty thank you","2016-02-14T21:10:20","3722","12568",""
"today senate vote is a necessary step to combat the spread of zika but it not enough republican in congress should fully fund this h","2016-05-19T16:13:53","883","2276",""
"expressing zero regret for year of pushing a racist conspiracy theory trump again appointed himself judge amp jury on s citizenship","2016-09-16T16:54:22","3265","6492",""
"scary how smoothly cruz look into the camera and lie about trump cant be","2016-02-17T10:53:55","2243","5080",""
"were not going back","2016-06-30T01:14:57","6487","14937",""
"abusive payday lender have preyed on american for too long s new rule will protect family the next president should do the same","2016-06-03T00:04:48","1051","2968",""
"heading now to pella iowa big crowd remember trump is a big buyer of pella window see you soon","2016-01-23T20:15:59","1315","4484",""
"we need to listen to those who say black life matter too many black americansfeel like their life are disposable  hillary","2016-07-13T17:01:37","1106","2851",""
"i will make our military so big powerful amp strong that no one will mess with u","2016-01-24T15:08:34","4608","12257",""
"thank you terre haute indiana","2016-05-01T21:29:09","3858","13734",""
"that   s who we are that   s our birthright the capacity to shape our own destiny","2016-07-28T03:21:20","1559","4727",""
"join me in sacramento californiatomorrow evening 7pm","2016-05-31T21:12:07","3208","9045",""
"in trade military and everything else it will be america first this will quickly lead to our ultimate goal make america great again","2016-05-23T13:46:57","8292","22360",""
"thanks","2016-04-27T17:44:18","2440","8716",""
"i heard that wa very nice on friday but that little donny d a big failure in tv amp someone i helped wa nasty irrelevant","2016-08-22T01:08:08","3696","14280",""
"hillary schooled donald trump on foreign policy yesterday miss the speech catch up on some of the highlight","2016-06-03T18:40:04","1274","2916",""
"you heard here how you can get involved in this campaign","2016-07-26T20:27:15","1796","5243",""
"i believe we american are capable of protecting second amendment right while making sure gun don   t fall into the wrong hand  hillary","2016-06-14T16:28:20","1780","4557",""
"donald trump spoke for 75 minute and offered zero solution    hillary on trump   s convention speech","2016-07-30T20:20:02","1484","4818",""
"we need to build an economy that ensures everyone get an equal shot and no one is left behind join u","2016-06-21T16:58:07","986","2641",""
"oregon is voting today keep the big number going vote trump make america great again","2016-05-17T11:52:00","4121","11987",""
"donald trump business strategy it not about what you can build it about how much you can take","2016-07-06T16:49:07","1152","2847",""
"will be on meet the press with tomorrow morning enjoy","2016-01-10T00:12:43","1110","3961",""
"ted cruz only talk tough on immigration now because he did so badly in sc he is in favor of amnesty and weak on illegal immigration","2016-02-23T14:37:10","2791","6952",""
"join me in atlanta on wednesday at noon ticket","2016-06-14T00:20:57","4171","12528",""
"do you believe that in nh wa demanding ad look at enclosed letter from them just received","2016-01-06T23:15:24","1216","3362",""
"wow great news from wisconsin just made two speech there with a big one coming tonight thank you","2016-04-04T20:53:46","4389","12369",""
"do all the good you can for all the people you can in all the way you can for a long a you can","2016-09-08T23:18:59","4261","11941",""
"yes thank u 4 coming to li it wa a thrill 2 b part of it u will get the job done","2016-04-09T02:58:52","1782","7120",""
"chip in now if you agree with hillary and","2016-06-30T21:47:54","785","2659",""
"the new is an overdue tribute to african american history let build a more open inclusive future by reflecting on our past h","2016-09-24T23:49:22","3487","11181",""
"these mom want to make sure no other family ha to lose a child to senseless violence","2016-05-21T22:57:33","1828","3422",""
"is hillary really protecting woman","2016-05-23T15:32:11","4435","10835",""
"adem s de defender a dapa y daca debemos hacer mucho m s    hillary","2016-09-16T01:56:14","469","1156",""
"just listened to you on fox i love you so much thank you","2016-04-11T11:18:43","1943","7954",""
"hillary is guided by the sacrifice of those that give their life to this country trump denigrates their family","2016-07-31T18:00:47","887","2545",""
"obama on whether trump could be trusted with u nuclear weapon make your own judgment","2016-08-04T21:55:57","1184","2684",""
"it not just a value its a real plan","2016-08-11T19:58:53","1497","3928",""
"america woke up to yet another tragedy of a life cut down too soon black life matter h","2016-07-07T15:54:18","10433","25057",""
"other than a small group of people who have suffered massive and embarrassing loss the party is very united great love in the arena","2016-07-21T14:49:19","9501","38434",""
"do not throw away your shot win ticket to see with hillary enter here","2016-06-27T02:12:40","587","2059",""
"we pay a disproportionate share of the cost of nato why it is time to renegotiate and the time is now","2016-03-24T11:59:06","5366","14408",""
"judge jeanine slam gop establishment","2016-01-20T01:49:58","1868","4173",""
"republican have a lot of nice thing to say when it not an election year thanks mayor giuliani","2016-07-19T02:10:05","15969","29485",""
"hillary clinton will make an outstanding president and i am proud to stand with her today","2016-07-12T15:53:52","2076","4606",""
"my son don and eric are on now 735 great kid enjoy","2016-02-29T12:36:08","1560","7657",""
"we just won puerto rico  gracias a la isla del encanto por esta victoria","2016-06-06T01:46:10","2903","7754",""
"look like twotime failed candidate mitt romney is going to be telling republican how to get elected not a good messenger","2016-03-03T03:33:07","7765","22951",""
"she expose trump for what he is temperamentally unfit and totally unqualified to be president  hillary on","2016-06-27T14:55:38","1054","3380",""
"trump economic proposal could produce a prolonged recessionand reduce employment by 35 million job","2016-06-21T14:02:51","2570","3989",""
"our heart go out to the people of ecuador and the family who lost loved one from yesterday earthquake h","2016-04-17T18:39:22","3154","6250",""
"crooked hillary is being badly criticized for a wall street paid for ad by politifact for a false ad on me on woman she is a total fraud","2016-06-06T13:23:54","4809","14530",""
"every day donald trump prof that he   s not in this for the american people he   s in it for himself  hillary","2016-06-27T19:29:15","1046","2594",""
"there ha never been any man or woman more qualified for this office than hillary clinton thats the truth","2016-07-05T20:02:31","1881","4358",""
"the medium is unrelenting they will only go with and report a story in a negative light i called brexit hillary wa wrong watch november","2016-06-27T13:18:12","6866","22113",""
"look at the policy trump ha proposed they would put prejudice into practice","2016-08-25T19:28:36","759","1645",""
","2016-02-14T06:17:30","3234","8100",""
"hillary clinton is taking the day off again she need the rest sleep well hillary see you at the debate","2016-09-20T14:23:59","31049","76291",""
"my heart break for the family of the officer killed in arkansas today grateful for his service to his community h","2016-08-11T02:39:47","2104","10142",""
"trump appeal to evangelicals is real","2016-01-14T18:42:53","1372","3743",""
"it is cruel and terrible that her life wa cut short by a violent act of political intolerance  hillary on jo cox","2016-06-16T23:19:10","2305","5203",""
"this is real donald trump just accepted the nomination rt if you agree we cant let him become president","2016-07-22T03:35:48","18258","21726",""
"im protesting the from having anything to do w abc debate their unethical record doesnt give them the right to be involved","2016-01-09T18:01:00","1896","5411",""
"we can   t let trump bankrupt america the way he did his casino we need a new chapter in the american dream   and it can   t be chapter 11","2016-06-22T19:12:13","1824","5141",""
"i will beat hillary easily but lindsey graham say i wont and yet he got zero against me no cred why doe fox put him on","2016-02-17T14:40:24","3193","8582",""
"student debt and the cost of college are incredibly important why isn   t donald trump talking about these issue","2016-09-13T01:54:14","1124","1815",""
"heading now for reno nevada for a big rally good poll numberd all over","2016-01-10T18:31:47","1239","4845",""
"we got ta make this economy work for everybody not just those at the top    hillary","2016-08-03T21:40:49","982","3716",""
"this is the simple fact about she is a typical politician all talk no action","2016-09-27T01:36:50","13308","32127",""
"making a big speech in alabama today so many people we had to move to a football stadium come and join u","2016-02-28T12:58:01","3739","11964",""
"there is something wrong with our country there is too much violencetoo much senseless killing too many people dead who shouldn   t be","2016-07-08T22:13:56","2986","7127",""
"join me in carmel indiana tomorrow at 4pm","2016-05-01T23:37:17","3911","11197",""
"trump went to flint to draw attention to the city lead poisoning crisis but he just made a spectacle of himself","2016-09-17T21:12:52","2384","5635",""
","2016-01-21T13:56:11","1062","2491",""
"49 year later we celebrate stonewall a a national monument to the lgbt community decade of struggle and progress","2016-06-28T18:01:50","350","1130",""
"i wouldnt tolerate anyone talking to my daughter like that and she wouldnt either","2016-09-23T22:51:32","10548","19228",""
"it time to judge donald trump by his word and his deed and they make him unfit to be president of the united state","2016-06-04T21:33:06","2074","4395",""
"after the litigation is disposed of and the case won i have instructed my exec to open trump u so much interest in it i will be pres","2016-06-02T17:02:38","2945","10288",""
"hillary clinton will be our first woman president and she will be a great president  meryl streep","2016-07-27T03:08:15","5498","15444",""
"loved the debate last night and almost everyone said i won but the rnc did a terrible job of ticket distrbution all donor amp special ints","2016-02-14T20:55:59","3288","11245",""
"thank you for having me this morning i enjoyed my time with everyone","2016-09-01T14:22:26","6355","20610","Ohio, USA"
"trump retweets white nationalist he talk about banning muslim and yes he talk about curtailing press freedom a well","2016-08-05T16:47:54","2680","7687",""
"our fallen hero deserve our profound gratitude for giving their life to protect our freedom today and every day h","2016-05-30T13:20:31","3046","7532",""
"we   ll remember the pain of the mother of the movement and fight for a criminal justice system that actually delivers justice    hillary","2016-09-16T13:56:36","510","1134",""
"1 download our app 2 complete daily challenge 3 elect the next president","2016-09-07T17:27:29","294","714",""
"paul ryan said that i inherited something very special the republican party wrong i didnt inherit it i won it with million of voter","2016-05-06T12:08:37","13363","40210",""
"thank you de moines iowa governor and i appreciate your support","2016-08-05T22:42:08","5923","20218",""
"when youre comparing hillary and trump economic plan there are two number you need to know","2016-08-08T15:14:31","4278","9735",""
"for all of today voter please remember that i am the only candidate that is self funding my campaign i am not bought and paid for","2016-03-05T13:22:18","6907","20652",""
"the new email release is a disaster for hillary clinton at a minimum how can someone with such bad judgement be our next president","2016-01-29T23:51:34","5470","13379",""
"im here today because i believe in hillary clinton i want you to help elect her a the next president of the united state","2016-07-05T19:52:41","1368","3514",""
"praying for a safe eid alfitr my heart break for family struck by terror in turkey iraq saudi arabia and bangladesh this ramadan h","2016-07-06T19:51:42","2696","7149",""
"what is trump spending his meager campaign resource on why himself of course","2016-06-21T15:05:16","2747","4380",""
"i   m supporting hillary clinton because she   s a fighter a fighter with gut","2016-06-10T01:15:45","3592","10173",""
"if you believe that your working mother wife sister or daughter deserve equal pay join u    hillary","2016-07-29T03:06:57","3883","9448",""
"a proven leader who share our value   why labor union across industry are backing hillary","2016-06-21T23:01:50","1077","2672",""
"if we do the work we will cease to be divided we will be indivisible with liberty and justice for all    hillary","2016-07-13T17:23:59","873","2439",""
"only someone who   s never actually faced the consequence of his mistake would brag   i play with bankruptcy","2016-06-21T16:52:03","1795","4519",""
"wsjnbc poll donald trump widens his lead in republican presidential race","2016-01-14T23:35:00","2946","6847",""
"trump is right about one thing","2016-07-22T02:52:42","7918","12876",""
"let make america a world leader in manufacturing again","2016-07-02T16:49:41","1275","3790",""
"breaking clinton is projected winner in u virgin island dem caucus","2016-06-05T02:41:28","1913","4893",""
"join me in washington today spokane ticket lynden ticket","2016-05-07T15:36:17","2717","8698",""
"the trump movement will not be stopped we support trump because he is a true american looking out for","2016-05-18T03:46:26","3876","11674",""
"united state look more and more like a paper tiger wont be that way if i win","2016-01-14T05:46:18","3305","8764",""
"setup is underway rally in madison thank you","2016-03-07T21:56:06","3087","9389",""
"the only one to benefit by casting our commitment to nato in doubt is russia","2016-07-21T21:35:27","1689","3179",""
"new york is a place to dream big and we   re setting bold progressive goal in this campaign but new yorkers also like to get thing done","2016-04-20T02:30:05","792","2077",""
"from canada to goldman sachs to the kitchen sink trump ha picked cruz apart for 2 week","2016-01-24T22:20:44","1287","3479",""
"the crowd eagerly awaits for and to take the stage","2016-07-23T15:51:26","757","2563",""
"under trump our economy would lose 35 million job hillary plan would create 104 million in one term alone","2016-08-02T18:26:31","2409","5648",""
"and did a 1 hour hit job on me today   totally biased and mostly false dishonest medium","2016-03-06T18:19:13","3548","10234",""
"fact mike penny advocated for legislation that allowed business to discriminate against lgbt people","2016-07-16T15:04:07","3787","4850",""
"my mom once told me    if you want to do right be an optimist","2016-07-23T17:39:16","1708","4878",""
"want to compare hillary and trump on transparency we stacked up everything they have or havent released","2016-09-15T22:47:16","2496","4343",""
","2016-05-09T15:15:28","3133","7482",""
"qumbers parent came to this country for the american dream trump is a threat to all theyve achieved","2016-08-29T21:11:49","1262","3198",""
"great time last night in louisiana big and energetic crowd go out and vote now poll open make america great again","2016-03-05T13:14:05","2825","9556",""
"sleeping","2016-08-20T00:17:09","27723","62133",""
"a soon a john kasich is hit with negative ad he will drop like a rock in the poll against crooked hillary clinton i will win","2016-04-24T01:48:17","4680","16135",""
"hillary and i will not restuntil we get universal background check and close loophole     on preventing gun violence","2016-07-23T18:00:04","2590","8373",""
"love making correct prediction national review is over reviewdoomed","2016-01-24T01:39:28","1729","4346",""
"just won a big federal lawsuit similar in certain way to the trump u case but the press refuse to write about it if i lostmonster story","2016-03-24T21:48:17","8315","26928",""
"your presidential nominee responding to a terrorist attack with lie and conspiracy theory","2016-06-15T16:48:41","4053","8166",""
"crooked hillary clinton ha not held a news conference in more than 7 month her record is so bad she is unable to answer tough question","2016-06-06T13:15:19","7334","21212",""
"million of family who call america home live in fear of being torn apart by deportation today scotus begin deciding their fate h","2016-04-18T20:00:59","978","2447",""
"i   ve released 9 year of tax return rt if you agree it   s time for donald trump to release his","2016-09-23T19:58:45","8721","7853",""
"exclusive interview w my wife tomorrow morning 8ame on w enjoy","2016-02-24T01:56:15","2550","7604",""
","2016-08-29T18:41:49","16697","31283",""
"i dont defend what he say   on","2016-07-23T23:19:51","3872","7007",""
"just google glenn beck bio u can tell no education very poorly written","2016-01-26T05:00:05","669","2631",""
"great comment after last rally on triumph with trump or lose with cruz","2016-01-24T09:09:52","940","3157",""
"getting ready to open the magnificent turnberry in scotland what a great day especially when added to the brave amp brilliant vote","2016-06-24T09:28:54","4614","17521",""
"wonderful men at describe what electing a woman president mean to them","2016-08-02T15:07:16","1103","3213",""
"this ha been a great debate for donald trump","2016-02-07T10:53:35","1441","5148",""
"hillary remembers her dad on father day","2016-06-19T18:34:38","872","2931",""
"your instinct on foreign policy amp terrorism have been better than all of these so called experienced politician combined","2016-03-26T02:47:47","3953","13160",""
"on average it take black woman until today to catch up to white men 2015 earnings time to close the pay gap","2016-08-23T15:03:18","3426","7754",""
"want to be in the room where it happens here your shot win ticket to see with hillary","2016-06-26T17:47:49","452","1543",""
"not one living president ha said they believe donald trump ha what it take to be commanderinchief","2016-09-25T15:19:46","7952","14148",""
"let me tell you who built this damn country the middle class     let keep building it together","2016-09-27T15:26:17","1453","4741",""
"in a volatile world the last thing we need is a volatile president","2016-06-27T12:04:40","1886","4334",""
"our commanderinchief shouldn   t insult and deride our general retired or otherwise that really should go without saying","2016-07-30T20:34:33","6169","21563",""
"hora de encaminar la ciudadan a plenum e igualitaria y arreglar por fin nuestro quebrado sistema migratorio   dice hillary","2016-04-18T22:05:58","169","307",""
"i will be interviewed on this morning enjoy","2016-03-06T13:12:39","1491","6598",""
"cuatro cosas que puedes hacer ahora mismo para evitar una presidencia de trump","2016-05-10T22:09:21","544","857",""
"amazing job","2016-05-18T00:56:35","914","5020",""
"thank you","2016-07-21T01:08:33","9919","27997",""
"thats because youve never hired anyone to do work before favorite line from tonight debate","2016-02-26T12:27:33","1737","6446",""
"happy birthday","2016-08-04T13:57:30","7446","27315",""
"why is the best choice to lead the u economy via","2016-09-13T20:37:08","2119","3708",""
"i wa viciously attacked by mr khan at the democratic convention am i not allowed to respond hillary voted for the iraq war not me","2016-07-31T13:32:55","19415","58575",""
","2016-07-01T02:59:43","5134","13644",""
"a message from donald j trump to new york","2016-04-19T21:40:25","3295","8456",""
"west virginian head to the poll today rt this if you   re voting for hillary","2016-05-10T14:09:44","1400","3321",""
"she is a gold star mother she is muslim and she ha some word for donald trump","2016-07-31T19:12:01","3458","8196",""
"we watched the first night of the so you didnt have to some of the worst of what we heard","2016-07-19T22:15:48","1049","2161",""
"republican leader should take a look at who theyre standing with","2016-08-26T13:08:34","1532","3320",""
"obama administration fails to screen syrian refugee social medium account","2016-05-28T04:13:54","5127","10759",""
"join me in wichita kansa tomorrow morning looking forward to it","2016-03-04T21:54:49","2692","8265",""
"what she said   let   s have a great turnout tomorrow","2016-06-07T01:25:35","4313","10756",""
"we can take on the threat of climate change and make america a clean energy superpower or we can do nothing","2016-09-06T19:58:33","2679","6023",""
"vote","2016-09-23T01:55:41","2681","5121",""
"word is that cry left the gop and doesnt have the right to vote in the republican primary dumb a a rock","2016-01-24T01:21:16","2697","6860",""
"if you believe we are stronger together then let   s work our heart out to make hillary clinton the next president","2016-07-26T02:45:12","1705","6493",""
"the medium ha not covered my longshot great finish in iowa fairly brought in record voter and got second highest vote total in history","2016-02-02T16:29:05","3835","12368",""
"love the people of south carolina look very much forward to the debate tonight","2016-02-13T22:27:19","1753","6785",""
"phylis schlafly marco rubio betrayed u all","2016-02-28T19:32:27","3361","7196",""
"median household income is down for the middle class since obama took office it will only go further down under clinton","2016-07-28T20:56:09","10756","30666",""
"thank you governor amp chairman priebus","2016-08-17T16:36:37","5621","16026",""
"today mustread almost every foreign policy decision trump make will raise serious conflict of interest","2016-09-14T16:18:54","5196","8274",""
"got as kicked by last nighthe offended every new yorker amp ha no answer to natural born issue","2016-01-16T01:23:55","1565","4570",""
"on the house floor singing we shall overcome someday","2016-06-23T02:35:10","1152","3153",""
"i won every poll from last night presidential debate except for the little watched poll","2016-09-27T13:14:55","9598","29309",""
"trump leading la time poll","2016-08-22T11:06:36","6478","17010",""
"the company you keep say a lot about you maybe no one ever told donald trump","2016-07-02T14:03:51","1954","3660",""
"the great state of arizona where i just had a massive rally amazing people ha a very weak and ineffective senator jeff flake sad","2016-09-04T23:05:24","6188","21427",""
"strengthening union doesn   t just serve their members it lead to better pay benefit and working condition for all employee","2016-08-11T18:22:36","2314","6298",""
"imagine if this wa our president","2016-06-19T20:20:27","1184","2743",""
"let   s ask ourselves what can i do to stop violence and promote justice how can i show that your life matter to me  hillary","2016-07-08T22:27:28","2274","5820",""
"with luis mexico and the united state would have made wonderful deal together where both mexico and the u would have benefitted","2016-09-08T18:17:01","5009","17285",""
"this election is too important for anyone to sit out text join to 47246 or go to let   s go win this together","2016-08-25T19:42:53","1229","2802",""
"i just love the way ann coulter remembers your act of kindness donald trumpgo trump we love you","2016-01-24T08:48:39","1102","3681",""
"we now have confirmation a to one reason crooked h wanted to be sure that nobody saw her email payforplay how can she run for pres","2016-08-13T20:02:38","12672","33130",""
"trump is a great man and is fighting for we the people","2016-05-18T00:37:13","1673","6147",""
"have a great memorial day and remember that we will soon make america great again","2016-05-30T11:26:47","9254","25767",""
"let america   be that great strong land of love   that is more than poetry that   s a prayer    hillary quoting langston hughes","2016-05-02T00:30:57","747","1796",""
"friend if you live in al ak ar co ga ma mn ok tn tx vt or va get out and vote on tuesday","2016-02-27T14:30:42","5753","12584",""
"ted cruz said on that illegals sent out of country by my administration would come right back a citizen another liecrazy","2016-02-23T02:31:20","2677","7357",""
"thank you for your support at this morning town hall in salem new hampshire","2016-02-08T16:29:53","1543","5307","New Hampshire, USA"
"let   s fight to make college tuitionfree for the middle class and debtfree for everyone","2016-08-11T18:01:25","738","2421",""
"oh no just reported that ted cruz didnt report another loan this one from citi wow no wonder bank do so well in the u senate","2016-01-16T12:17:32","2905","6928",""
"i would have had million of vote more in the primary than crooked hillary if i only had one opponent instead of sixteen broke record","2016-05-30T20:13:17","5014","18802",""
"there isnt anything donald trump say that i dont agree with go trump","2016-01-14T19:20:56","888","3257",""
"she sat with me in the situation room and forcefully argued in favor of the mission that took out osama bin laden     on hillary","2016-07-28T03:11:37","1510","4927",""
"thank you connecticut","2016-04-27T00:18:57","5991","18378","Trump Tower"
"thank you mark","2016-03-11T05:12:17","2404","7387",""
"ohio had the biggest budget increase in the u if it were not for striking oil they would be bust governor kasich in favor of tpp fraud","2016-03-12T14:17:41","4392","11694",""
"here what you need to know about trump university","2016-06-02T03:29:20","1558","2683",""
"donald trump tax plan 1 cut tax for the wealthiest american 2 saddle the rest of the country with the debt","2016-05-11T19:40:30","1071","1577",""
"final s just announced in the great state of mo trump win new certified s show a 365 vote increase for me least 12 more delegate","2016-03-30T00:07:20","8511","24717",""
"whether you support senator sander or you support me there   s much more that unites u than divide u    hillary","2016-04-27T01:20:11","1795","3705",""
"honored to have received the endorsement of lou holtz a great guy","2016-05-02T19:57:55","10697","26558",""
"calling out s support for nafta most searched moment during tonight debate","2016-09-27T02:33:59","6139","13209",""
"in today vote on planned parenthood the nh executive council can choose family or a political agenda watching which side they pick h","2016-06-29T16:40:04","840","3035",""
"we need to come together to turn the tide stop violence build trust and give all our kid the chance to grow up safe and healthy","2016-09-21T18:45:20","697","1429",""
"i have always been the same personremain true to selfthe medium want me to change but it would be very dishonest to supporter to do so","2016-08-14T23:57:37","12736","41802",""
"donald trump is totally unfit and unqualified to be president of the united state","2016-09-06T19:03:48","741","1465",""
"club for growth tried to extort 1000000 from me when i said no they went hostile with negative ad disgraceful","2016-03-18T19:57:35","3308","9869",""
"this veteran voted for trump in tx early voting","2016-02-20T15:20:27","3983","9659",""
"people accuse me of all kind of things you   ve probably seen that but nobody ever accuses me of quitting    hillary","2016-09-15T19:56:23","1037","2350",""
"vi c mo ella trataba a todos con respeto as  e como se juzga a alguien presidente obama sobre hillary","2016-07-13T01:39:00","973","1966",""
"when little morty zuckerman close his failing will i at least be given some credit will happen soon","2016-02-13T02:44:07","1285","4818",""
"trabajemos para que ning n estudiante tenga que endeudarse para estudiar en una universidad p blica de su estado","2016-07-07T00:18:33","607","1342",""
"is right donald trump   s worldview doesnt reflect our value and it   s not who we are","2016-06-21T02:43:25","1812","5387",""
"follow tonight for live factchecking of donald trump   s speech the best fact in fact","2016-07-22T01:29:30","1170","2659",""
"thank you la vega nevada","2016-02-23T05:19:29","3020","8828","Nevada, USA"
"last night donald trump said not paying tax wa smart you know what i call it unpatriotic","2016-09-27T23:45:00","2445","5308",""
"imagine if trump had not just twitter to go after critic and opponent but also the irs or our military do you think he   d be restrained","2016-07-13T17:16:35","2209","5154",""
"is president obama trying to destroy israel with all his bad move think about it and let me know","2016-07-13T22:06:30","4412","14913",""
"mitch mcconnell had a much different tune about before she ran for president","2016-07-20T01:17:50","1413","2013",""
"you   ve got to get yourself and everyone you know registered to vote today","2016-09-16T19:22:54","1183","2446",""
"hillary released her medical information and tax return were still waiting for trump to do the same","2016-09-14T20:57:30","4631","8967",""
"a real leader that truly care about america amp our value he want to bring prosperity back 2 usa","2016-02-02T19:33:38","1506","5218",""
"a very big thank you to bill donohue head of the catholic league for the wonderful interview on and article in newsmax great insight","2016-02-13T16:43:32","1371","4266",""
"why would the great people of florida vote for a guy who a a senator never even show up to vote worst record marco rubio is a joke","2016-03-03T11:40:17","5184","15046",""
"ted cruz wa born in canada and wa a canadian citizen until 15 month ago lawsuit have just been filed with more to follow i told you so","2016-01-16T11:40:13","3987","8447",""
"being in detroit today wa wonderful quick stop in ohio to meet with some of our great supporter just got back home","2016-08-09T02:45:10","5793","26126",""
"i look forward to being on with at 740pmet","2016-01-19T22:25:59","897","3159",""
"thank you waterbury connecticut","2016-04-23T16:10:15","2757","9122",""
"why would anyone in florida vote for lightweight senator marco rubio check out his credit card scam his house sale amp his no show voting","2016-03-02T18:11:23","5067","14053",""
"just out nevada poll show jeb bush at 1 he should take his dumb mouthpiece and just go home","2016-02-17T16:10:30","3856","8757",""
"the is right to pull tournament game from north carolina because of the antilgbt hb2 law discrimination ha no place in america h","2016-09-13T13:10:31","4684","15462",""
"couldnt agree more it time for republican to address this threat h","2016-04-28T21:50:12","567","1154",""
"i will be on at 830 am will be talking about lightweight marco rubio and lying ted cruz","2016-02-27T13:08:21","1962","7518",""
"maybe one day shell look back and say i wa therewhen we nominated our first female president  janet nmi","2016-07-27T23:09:28","843","3496",""
"do people notice hillary is copying my airplane rally she put the plane behind her like i have been doing from the beginning","2016-09-20T14:20:50","12389","40362",""
"america is going to see what vp biden already know   just how much care about our country","2016-08-05T20:00:22","2628","6468",""
"enjoying a quiet moment at back in 1995 happy","2016-08-25T23:18:29","768","3793",""
"i will be interviewed on at 615 am enjoy","2016-05-04T10:04:23","1437","7709",""
"when hillary talk about needing more love and kindness in our life this is what she mean","2016-09-10T00:22:05","2968","7940",""
"when mitt romney asked me for my endorsement last time around he wa so awkward and goofy that we all should have known he could not win","2016-02-24T23:26:19","3980","10144",""
"thats funny i switched to other medium too cant stand her","2016-03-16T05:50:49","2073","8537","Queens, NY"
"i will be speaking about our great journey to the republican nomination at 900 pm the movement toward a country that win again continues","2016-06-08T00:41:42","4508","17112",""
"donald trump ha a chance of becoming president","2016-06-30T00:29:03","753","1937",""
"thank you north carolina","2016-03-16T01:33:57","6577","18560","Palm Beach, FL"
"will be in terre haute indiana in a short while big rally see you soon","2016-05-01T16:10:45","2819","10393",""
"every child should be able to live up to their godgiven potential no matter where they come from what they look like or who they love","2016-09-08T23:12:48","1901","6112",""
"si ten as alguna duda que trump continuar  su peligroso plan para el pa s conoce qui n escogi  para vicepresidente","2016-07-15T15:58:42","1062","1515",""
"constitutional law expert tribe of harvard say wrong to say it natural born citizen is a settled matterit isnt settled","2016-01-09T15:41:44","1229","3291",""
"thank you proud of you","2016-07-21T17:00:24","6351","22592","Cleveland, OH"
"i am watching crooked hillary speak same old stuff our country need change","2016-07-29T17:43:52","6878","25475",""
"not every wound can be seen our veteran deserve the best mental health service we can give","2016-09-08T00:30:35","3460","9276",""
"fox news poll thank you new hampshire","2016-01-24T21:06:22","1972","5454",""
"thank you daytona beach florida","2016-08-03T21:57:07","7584","24081","Daytona Beach, FL"
"mary kissel is an snl character right shes not a real person right she is a major loser no clue","2016-03-04T12:29:12","1634","5995",""
"happy 241st birthday to the thank you","2016-06-14T18:09:57","10277","36015",""
"the republican party platform is so hateful youd think donald trump wrote it himself","2016-07-20T01:25:10","2903","5658",""
"this is rich coming from her she tweeted you will be president","2016-06-03T05:17:45","3173","8317",""
"let build let unite  maria hamilton mother of dontre hamilton","2016-07-27T00:20:51","1789","4635",""
"comprehensive immigration reform will bring people out of the shadow and into our economy","2016-05-05T23:32:36","2885","7363",""
"white american need to do a better job of listening when african american talk about the seen and unseen barrier that you face every day","2016-07-18T17:05:50","2272","6116",""
"great job on this morning thank you for the nice word","2016-05-10T11:31:57","2286","8630",""
"in the spring of 1971 i met a girl the first time i saw her we werein a class on political and civil right     on hillary","2016-07-27T02:12:13","1383","5110",""
"donald trump well like most republican he chooses to reject science he belief that climate change is a hoax","2016-07-26T03:17:02","2725","8531",""
"make america great again","2016-04-05T00:02:54","11891","21462",""
